student_id,department,course,semester,enrollment_status,gender,year,age,gpa,credits,tuition_fee,scholarship_amount,enrollment_date
STU03745,Economics,Econometrics,Spring 2025,Dropped,Female,Sophomore,27,3.03,1,18901.44,8982.54,2025-01-20
STU03746,Mathematics,Calculus I,Spring 2025,Completed,Female,Sophomore,18,2.92,1,19629.74,11252.69,2025-01-23
STU03747,Business Administration,Management,Spring 2024,Enrolled,Male,Graduate,30,2.5,3,14363.56,7810.32,2024-01-23
STU03748,Physics,Mechanics,Fall 2024,Waitlisted,Female,Sophomore,21,3.92,4,22908.28,1901.9,2024-08-12
STU03749,Business Administration,Finance,Spring 2024,Completed,Female,Freshman,20,3.03,1,15372.93,7186.19,2024-01-18
STU03750,History,Ancient Civilizations,Spring 2024,Completed,Male,Senior,23,3.34,4,19278.85,9168.15,2024-01-24
STU03751,History,US History,Fall 2024,Completed,Female,Senior,18,2.52,2,18522.09,5879.15,2024-08-13
STU03752,History,Modern History,Spring 2024,Completed,Male,Freshman,27,2.37,4,5259.53,2431.56,2024-01-28
STU03753,Physics,Quantum Physics,Spring 2025,Enrolled,Male,Senior,19,3.18,4,15556.38,6576.42,2025-01-15
STU03754,History,Ancient Civilizations,Spring 2024,Completed,Male,Sophomore,22,3.74,4,23852.92,7776.58,2024-01-27
STU03755,History,World History,Spring 2025,Waitlisted,Male,Sophomore,25,3.46,1,20679.22,9689.23,2025-01-24
STU03756,Economics,Econometrics,Fall 2024,Enrolled,Male,Graduate,29,3.25,1,24798.7,8649.03,2024-08-31
STU03757,Physics,Thermodynamics,Spring 2024,Completed,Male,Senior,20,3.83,3,5554.51,189.59,2024-01-08
STU03758,Business Administration,Management,Spring 2024,Enrolled,Female,Graduate,29,3.0,3,9703.38,4909.17,2024-01-23
STU03759,Psychology,Intro to Psychology,Fall 2023,Waitlisted,Female,Junior,22,3.46,1,22355.85,2190.31,2023-08-21
STU03760,Economics,Microeconomics,Spring 2025,Dropped,Male,Graduate,32,3.83,2,23944.06,12527.42,2025-01-22
STU03761,Business Administration,Marketing,Spring 2025,Enrolled,Female,Junior,26,3.1,4,16898.6,8522.98,2025-01-09
STU03762,English,Creative Writing,Fall 2024,Completed,Female,Junior,22,3.68,4,21767.98,10142.99,2024-08-14
STU03763,Computer Science,Intro to CS,Spring 2025,Enrolled,Male,Graduate,30,2.71,2,20701.96,3044.75,2025-01-06
STU03764,Chemistry,Biochemistry,Fall 2024,Completed,Female,Senior,24,3.33,4,24725.27,8602.82,2024-08-14
STU03765,English,Linguistics,Spring 2024,Enrolled,Male,Freshman,28,3.79,2,14897.71,161.49,2024-01-10
STU03766,Business Administration,Finance,Spring 2023,Enrolled,Female,Junior,23,2.71,1,9736.04,1291.37,2023-01-29
STU03767,Mathematics,Probability,Spring 2024,Dropped,Male,Junior,19,3.15,2,23981.94,14241.29,2024-01-14
STU03768,Business Administration,Marketing,Spring 2024,Completed,Male,Sophomore,28,2.9,2,14361.63,5557.64,2024-01-27
STU03769,Biology,Genetics,Spring 2024,Enrolled,Male,Graduate,31,3.28,1,14937.55,4139.47,2024-01-12
STU03770,History,US History,Spring 2025,Enrolled,Female,Sophomore,22,3.38,1,14114.13,3876.69,2025-01-17
STU03771,Physics,Thermodynamics,Spring 2025,Waitlisted,Female,Senior,19,3.08,2,21453.07,3587.73,2025-01-21
STU03772,Chemistry,Physical Chemistry,Spring 2024,Enrolled,Female,Junior,22,2.45,1,24165.97,12392.41,2024-01-26
STU03773,English,Composition,Spring 2025,Completed,Female,Junior,29,2.65,3,24897.0,4517.29,2025-01-21
STU03774,History,Modern History,Spring 2024,Completed,Female,Senior,26,3.75,3,16357.81,8196.5,2024-01-08
STU03775,Computer Science,Operating Systems,Fall 2024,Completed,Male,Junior,27,2.85,3,8984.53,4891.92,2024-09-02
STU03776,English,American Literature,Fall 2023,Completed,Male,Senior,24,3.04,4,22137.12,2361.63,2023-09-04
STU03777,English,Poetry,Fall 2023,Completed,Male,Sophomore,21,3.48,3,15858.67,7712.9,2023-09-04
STU03778,Psychology,Cognitive Psychology,Fall 2024,Waitlisted,Female,Senior,18,3.65,2,22540.94,5153.7,2024-09-01
STU03779,History,Ancient Civilizations,Fall 2023,Waitlisted,Female,Graduate,32,3.21,3,10615.04,3229.11,2023-08-25
STU03780,Biology,Genetics,Spring 2023,Completed,Male,Junior,22,2.74,4,12021.52,6384.03,2023-01-24
STU03781,Computer Science,Databases,Fall 2023,Dropped,Female,Graduate,25,3.15,2,15192.04,1665.25,2023-08-27
STU03782,Chemistry,Biochemistry,Fall 2023,Waitlisted,Male,Graduate,31,3.22,3,6195.33,65.85,2023-08-28
STU03783,Psychology,Intro to Psychology,Spring 2024,Dropped,Female,Junior,23,3.17,1,7496.35,3582.94,2024-01-28
STU03784,English,Linguistics,Spring 2023,Enrolled,Male,Senior,25,2.78,2,22494.53,10592.73,2023-01-13
STU03785,Computer Science,Intro to CS,Spring 2024,Enrolled,Female,Graduate,31,3.4,2,11839.58,1085.36,2024-01-22
STU03786,Business Administration,Marketing,Fall 2024,Completed,Female,Senior,22,3.03,2,22599.71,1366.9,2024-08-26
STU03787,Business Administration,Accounting,Fall 2023,Dropped,Male,Freshman,24,3.42,2,15726.99,2727.53,2023-08-18
STU03788,Psychology,Intro to Psychology,Spring 2023,Enrolled,Female,Junior,21,3.3,1,11857.79,2324.21,2023-01-20
STU03789,English,Creative Writing,Fall 2024,Completed,Female,Junior,25,3.52,3,11141.65,1248.05,2024-08-18
STU03790,Computer Science,Algorithms,Spring 2025,Enrolled,Male,Sophomore,22,3.21,1,19835.67,11078.27,2025-01-11
STU03791,Physics,Quantum Physics,Fall 2024,Dropped,Female,Sophomore,25,2.56,2,8174.05,2022.26,2024-08-12
STU03792,Economics,Game Theory,Spring 2025,Dropped,Male,Freshman,20,3.34,1,20111.54,4844.31,2025-01-13
STU03793,Physics,Electromagnetism,Fall 2024,Completed,Male,Sophomore,23,2.48,4,13218.04,183.12,2024-08-17
STU03794,English,American Literature,Spring 2025,Dropped,Male,Senior,28,2.57,4,12092.54,333.99,2025-01-12
STU03795,Physics,Relativity,Spring 2024,Completed,Female,Senior,29,2.62,2,15848.83,9435.5,2024-01-12
STU03796,Psychology,Cognitive Psychology,Fall 2024,Completed,Male,Junior,22,3.56,1,11087.89,2002.78,2024-09-01
STU03797,Chemistry,Analytical Chemistry,Spring 2025,Dropped,Female,Freshman,18,2.24,2,17539.44,120.94,2025-01-09
STU03798,English,Creative Writing,Spring 2023,Completed,Female,Junior,19,2.47,3,19801.06,9864.8,2023-01-13
STU03799,English,Linguistics,Fall 2023,Completed,Male,Senior,27,3.82,2,14847.9,8476.93,2023-08-21
STU03800,Economics,Macroeconomics,Fall 2024,Enrolled,Male,Sophomore,28,3.27,4,10170.61,626.86,2024-08-14
STU03801,Chemistry,Analytical Chemistry,Spring 2023,Dropped,Female,Junior,27,3.5,4,5262.67,1119.25,2023-01-22
STU03802,English,Composition,Fall 2024,Dropped,Female,Senior,26,3.36,3,6559.66,2232.93,2024-08-14
STU03803,Mathematics,Calculus II,Spring 2025,Enrolled,Male,Freshman,27,3.73,4,19502.7,9979.2,2025-01-16
STU03804,History,US History,Spring 2023,Completed,Male,Graduate,25,3.22,2,9451.07,2763.93,2023-01-23
STU03805,Mathematics,Discrete Math,Spring 2025,Enrolled,Female,Sophomore,24,3.03,3,8344.68,2934.02,2025-01-07
STU03806,Mathematics,Statistics,Fall 2024,Waitlisted,Male,Freshman,28,3.02,3,20448.15,11918.95,2024-08-21
STU03807,Business Administration,Entrepreneurship,Fall 2024,Waitlisted,Male,Senior,19,2.66,4,24149.81,6645.47,2024-08-27
STU03808,Biology,Evolution,Spring 2025,Waitlisted,Female,Sophomore,27,2.73,3,8227.47,3314.31,2025-01-17
STU03809,Biology,Anatomy,Spring 2025,Completed,Male,Graduate,22,3.04,3,17138.91,1265.75,2025-01-22
STU03810,Mathematics,Probability,Fall 2023,Enrolled,Male,Graduate,22,2.99,2,17546.74,8935.54,2023-08-23
STU03811,History,European History,Spring 2024,Waitlisted,Male,Sophomore,18,4.0,2,16032.06,2635.87,2024-01-24
STU03812,Mathematics,Calculus II,Fall 2023,Completed,Female,Senior,18,3.19,4,8467.22,4597.6,2023-08-21
STU03813,Economics,Macroeconomics,Fall 2024,Enrolled,Female,Junior,19,2.42,1,19865.57,5438.66,2024-08-24
STU03814,Chemistry,Biochemistry,Fall 2023,Enrolled,Female,Sophomore,27,2.36,3,23397.53,6047.1,2023-08-30
STU03815,Biology,Microbiology,Spring 2025,Enrolled,Female,Freshman,24,2.37,1,9120.44,2986.39,2025-01-23
STU03816,Physics,Relativity,Spring 2025,Completed,Male,Freshman,19,3.24,3,24936.51,12852.55,2025-01-13
STU03817,Computer Science,Operating Systems,Spring 2023,Completed,Female,Senior,28,2.02,2,12115.21,6122.65,2023-01-26
STU03818,History,European History,Spring 2025,Waitlisted,Male,Sophomore,21,2.89,1,14370.32,6975.23,2025-01-09
STU03819,History,US History,Fall 2024,Enrolled,Male,Graduate,29,3.1,4,19009.55,4639.19,2024-08-31
STU03820,Biology,Anatomy,Fall 2023,Enrolled,Female,Senior,19,3.14,1,23851.55,2381.62,2023-09-02
STU03821,English,Composition,Fall 2023,Completed,Female,Freshman,28,3.3,1,6240.91,305.67,2023-09-04
STU03822,English,American Literature,Fall 2024,Completed,Female,Senior,20,2.86,3,13153.42,5325.25,2024-08-18
STU03823,English,Poetry,Fall 2024,Dropped,Male,Sophomore,26,2.62,1,5156.17,170.62,2024-08-21
STU03824,Chemistry,Biochemistry,Fall 2023,Enrolled,Non-binary,Freshman,26,3.07,2,5419.88,507.09,2023-08-22
STU03825,History,Modern History,Fall 2023,Completed,Female,Sophomore,25,3.47,3,23430.82,1673.96,2023-08-30
STU03826,English,Creative Writing,Fall 2023,Enrolled,Male,Senior,29,3.43,1,11359.52,3587.88,2023-08-24
STU03827,Biology,Evolution,Spring 2025,Enrolled,Female,Sophomore,24,2.77,3,18885.54,10666.06,2025-01-12
STU03828,History,Ancient Civilizations,Fall 2024,Enrolled,Male,Sophomore,19,3.72,2,7968.2,3249.63,2024-09-02
STU03829,History,Modern History,Spring 2024,Enrolled,Female,Graduate,34,3.12,2,12702.81,434.49,2024-01-20
STU03830,Economics,Macroeconomics,Spring 2023,Waitlisted,Male,Sophomore,25,3.64,2,5419.66,1543.46,2023-01-22
STU03831,Chemistry,Analytical Chemistry,Spring 2023,Completed,Male,Freshman,23,3.02,1,9836.29,210.24,2023-01-29
STU03832,Biology,Anatomy,Fall 2024,Enrolled,Female,Sophomore,29,3.28,1,18870.53,4823.72,2024-08-22
STU03833,Psychology,Cognitive Psychology,Fall 2024,Enrolled,Female,Senior,21,2.73,1,11484.68,2138.06,2024-08-29
STU03834,History,US History,Spring 2024,Enrolled,Female,Freshman,24,3.53,4,6224.23,1827.69,2024-01-17
STU03835,Biology,Evolution,Spring 2024,Enrolled,Female,Graduate,29,4.0,3,7597.86,3832.43,2024-01-08
STU03836,Economics,International Economics,Spring 2024,Enrolled,Male,Sophomore,26,3.42,1,20335.41,8663.32,2024-01-12
STU03837,Chemistry,General Chemistry,Spring 2025,Waitlisted,Female,Senior,20,2.45,1,17360.45,5993.95,2025-01-12
STU03838,History,US History,Fall 2023,Enrolled,Female,Graduate,24,3.83,3,11133.48,2718.87,2023-08-31
STU03839,Mathematics,Calculus II,Fall 2023,Enrolled,Male,Freshman,28,3.72,1,18003.38,6157.56,2023-08-23
STU03840,Business Administration,Accounting,Spring 2025,Enrolled,Male,Junior,18,3.3,4,11405.17,6324.88,2025-01-26
STU03841,Business Administration,Management,Spring 2023,Enrolled,Male,Freshman,19,2.66,2,5992.62,1768.21,2023-01-13
STU03842,Economics,International Economics,Spring 2024,Enrolled,Male,Freshman,23,2.74,4,6554.91,1029.84,2024-01-28
STU03843,Physics,Quantum Physics,Fall 2023,Enrolled,Male,Senior,27,3.17,4,6288.75,2768.92,2023-08-19
STU03844,Economics,Game Theory,Fall 2023,Enrolled,Male,Sophomore,24,2.88,4,8139.57,3331.4,2023-08-17
STU03845,Mathematics,Calculus II,Fall 2024,Waitlisted,Male,Junior,26,3.22,1,7710.21,2284.93,2024-08-17
STU03846,Physics,Relativity,Spring 2023,Completed,Female,Junior,26,2.79,4,14074.84,7190.29,2023-01-21
STU03847,Mathematics,Linear Algebra,Fall 2023,Enrolled,Male,Senior,18,3.96,4,17437.12,7956.89,2023-08-22
STU03848,Biology,Evolution,Fall 2023,Enrolled,Female,Freshman,19,3.27,4,16897.54,5171.64,2023-09-02
STU03849,History,World History,Fall 2024,Enrolled,Female,Junior,26,3.0,2,24351.98,5212.64,2024-08-20
STU03850,Chemistry,Physical Chemistry,Fall 2023,Completed,Non-binary,Senior,27,3.36,2,12968.07,3848.49,2023-08-25
STU03851,History,European History,Spring 2024,Dropped,Male,Senior,20,2.89,4,10072.4,1877.68,2024-01-14
STU03852,Business Administration,Entrepreneurship,Spring 2025,Waitlisted,Male,Graduate,22,3.12,2,10911.35,5869.73,2025-01-07
STU03853,Computer Science,Intro to CS,Fall 2023,Enrolled,Female,Sophomore,28,3.44,4,14060.48,6509.78,2023-08-20
STU03854,Biology,Evolution,Spring 2025,Dropped,Female,Sophomore,28,3.27,2,19217.51,5854.93,2025-01-13
STU03855,Business Administration,Marketing,Fall 2024,Enrolled,Female,Senior,26,3.92,3,5718.57,1656.68,2024-08-18
STU03856,Business Administration,Finance,Fall 2023,Enrolled,Male,Senior,21,2.28,2,14847.35,4920.32,2023-08-15
STU03857,Business Administration,Marketing,Spring 2023,Completed,Male,Sophomore,25,3.03,3,6222.06,3152.93,2023-01-17
STU03858,Economics,Microeconomics,Spring 2024,Enrolled,Female,Senior,28,3.61,4,21985.17,1827.59,2024-01-19
STU03859,Computer Science,Networks,Spring 2024,Completed,Female,Graduate,25,3.34,3,19174.1,1510.1,2024-01-15
STU03860,Business Administration,Management,Spring 2025,Completed,Male,Graduate,34,3.33,1,22781.73,5816.61,2025-01-15
STU03861,English,American Literature,Spring 2025,Enrolled,Female,Freshman,22,3.85,3,9053.44,3626.06,2025-01-09
STU03862,Psychology,Abnormal Psychology,Spring 2025,Waitlisted,Male,Freshman,18,3.36,1,24568.27,10295.0,2025-01-25
STU03863,Computer Science,Operating Systems,Spring 2023,Enrolled,Female,Junior,21,3.37,4,7575.23,1205.8,2023-01-20
STU03864,Biology,Cell Biology,Spring 2025,Enrolled,Male,Graduate,26,3.25,4,23924.66,6949.72,2025-01-22
STU03865,English,British Literature,Spring 2024,Enrolled,Female,Senior,19,3.09,1,23690.62,2129.45,2024-01-10
STU03866,History,Modern History,Fall 2023,Completed,Female,Graduate,29,2.19,1,12755.66,1835.13,2023-08-27
STU03867,Mathematics,Discrete Math,Spring 2025,Enrolled,Female,Graduate,26,2.58,1,12056.12,3957.1,2025-01-21
STU03868,History,Modern History,Spring 2025,Enrolled,Male,Sophomore,18,3.2,1,5710.07,3257.62,2025-01-24
STU03869,Economics,Microeconomics,Spring 2024,Completed,Male,Sophomore,26,2.38,1,19222.47,6185.5,2024-01-20
STU03870,History,US History,Spring 2025,Completed,Male,Freshman,29,3.08,2,21211.65,4104.09,2025-01-13
STU03871,Mathematics,Statistics,Fall 2024,Completed,Male,Freshman,18,2.52,1,15121.48,773.14,2024-08-30
STU03872,Chemistry,Physical Chemistry,Spring 2025,Enrolled,Female,Graduate,23,2.96,3,14214.01,6880.56,2025-01-12
STU03873,Chemistry,Biochemistry,Spring 2024,Enrolled,Male,Senior,23,3.22,2,6570.37,2296.75,2024-01-28
STU03874,Business Administration,Entrepreneurship,Fall 2024,Dropped,Male,Junior,26,3.24,2,5017.15,2949.84,2024-08-15
STU03875,Business Administration,Business Ethics,Fall 2023,Waitlisted,Female,Junior,26,3.32,1,21212.4,7456.91,2023-08-15
STU03876,Economics,Econometrics,Spring 2023,Completed,Female,Junior,20,2.48,1,13206.11,3998.48,2023-01-30
STU03877,Chemistry,Analytical Chemistry,Spring 2025,Waitlisted,Female,Freshman,25,3.37,2,22657.71,3095.48,2025-01-11
STU03878,Biology,Microbiology,Spring 2025,Enrolled,Female,Sophomore,20,3.28,3,11831.02,2195.66,2025-01-09
STU03879,English,British Literature,Spring 2023,Enrolled,Female,Junior,22,2.96,3,12472.36,5399.03,2023-01-25
STU03880,Biology,Cell Biology,Fall 2023,Enrolled,Male,Sophomore,29,3.04,1,17591.18,6967.37,2023-08-30
STU03881,Economics,Game Theory,Spring 2024,Completed,Male,Graduate,29,3.02,1,8328.64,1593.73,2024-01-24
STU03882,Business Administration,Management,Fall 2024,Enrolled,Female,Graduate,22,3.56,4,5262.44,997.08,2024-08-23
STU03883,Physics,Relativity,Fall 2023,Completed,Female,Graduate,27,3.7,2,21236.22,9979.78,2023-09-01
STU03884,Mathematics,Statistics,Spring 2024,Dropped,Male,Freshman,21,3.54,4,13793.23,8140.2,2024-01-11
STU03885,History,Modern History,Spring 2023,Waitlisted,Male,Graduate,34,2.78,4,18871.25,10470.59,2023-01-13
STU03886,Biology,Microbiology,Spring 2024,Completed,Male,Senior,23,2.63,2,6646.93,3515.69,2024-01-13
STU03887,Chemistry,General Chemistry,Fall 2024,Enrolled,Male,Sophomore,27,2.71,2,18203.76,3603.58,2024-08-29
STU03888,Chemistry,General Chemistry,Fall 2024,Completed,Female,Sophomore,29,2.38,1,7151.57,162.98,2024-08-12
STU03889,History,US History,Fall 2023,Enrolled,Male,Freshman,28,2.77,1,23278.44,5139.87,2023-08-15
STU03890,Psychology,Intro to Psychology,Fall 2024,Enrolled,Male,Junior,18,3.35,3,9806.46,3381.52,2024-08-25
STU03891,Physics,Relativity,Spring 2025,Enrolled,Female,Sophomore,26,2.56,3,24411.11,1897.9,2025-01-09
STU03892,Computer Science,Databases,Spring 2024,Enrolled,Female,Freshman,20,3.0,1,24803.97,12194.17,2024-01-16
STU03893,Psychology,Abnormal Psychology,Fall 2024,Waitlisted,Male,Junior,20,2.86,1,8886.42,1946.58,2024-08-23
STU03894,Business Administration,Entrepreneurship,Fall 2023,Enrolled,Male,Graduate,30,3.66,1,15388.95,6170.56,2023-09-01
STU03895,Biology,Microbiology,Spring 2023,Enrolled,Female,Junior,25,2.55,3,17271.68,540.51,2023-01-30
STU03896,Mathematics,Probability,Fall 2024,Enrolled,Female,Sophomore,23,3.7,4,7913.86,2753.53,2024-08-23
STU03897,Mathematics,Probability,Spring 2025,Dropped,Male,Sophomore,22,2.44,3,18603.55,4067.88,2025-01-10
STU03898,History,European History,Fall 2024,Enrolled,Female,Sophomore,23,2.87,1,24667.35,377.28,2024-08-12
STU03899,Physics,Electromagnetism,Spring 2024,Completed,Male,Senior,21,3.0,2,5287.03,2794.75,2024-01-09
STU03900,Physics,Optics,Spring 2024,Enrolled,Male,Graduate,33,3.05,3,24890.88,6606.69,2024-01-14
STU03901,Mathematics,Differential Equations,Spring 2023,Dropped,Female,Sophomore,23,2.69,1,6289.81,759.68,2023-01-18
STU03902,Business Administration,Finance,Spring 2025,Enrolled,Male,Sophomore,29,3.7,3,6344.57,2555.58,2025-01-07
STU03903,Computer Science,Operating Systems,Spring 2024,Enrolled,Female,Junior,24,3.51,4,14588.23,3762.82,2024-01-18
STU03904,Biology,Genetics,Spring 2025,Completed,Female,Sophomore,22,3.31,2,16198.23,9652.57,2025-01-10
STU03905,Chemistry,Organic Chemistry,Spring 2024,Enrolled,Female,Graduate,27,3.28,4,7515.94,4283.98,2024-01-17
STU03906,History,Modern History,Fall 2023,Enrolled,Male,Junior,25,2.34,3,8111.31,839.0,2023-08-20
STU03907,Physics,Thermodynamics,Fall 2023,Completed,Male,Graduate,26,2.75,2,6219.43,2035.75,2023-08-17
STU03908,Psychology,Social Psychology,Spring 2024,Completed,Male,Freshman,20,3.44,3,9887.31,4388.59,2024-01-17
STU03909,Physics,Optics,Fall 2024,Waitlisted,Female,Junior,27,3.12,3,6136.84,760.95,2024-08-12
STU03910,Economics,Microeconomics,Fall 2023,Completed,Female,Senior,20,2.53,3,13080.13,6441.95,2023-08-27
STU03911,English,American Literature,Fall 2023,Enrolled,Female,Senior,23,2.56,3,11854.68,3628.9,2023-08-24
STU03912,Computer Science,Databases,Spring 2024,Dropped,Female,Freshman,24,3.18,1,18372.15,155.22,2024-01-26
STU03913,Business Administration,Entrepreneurship,Spring 2024,Enrolled,Female,Senior,26,2.53,2,8414.64,4394.1,2024-01-20
STU03914,Chemistry,Biochemistry,Fall 2024,Completed,Male,Senior,26,3.35,4,15692.25,8363.86,2024-08-16
STU03915,History,Ancient Civilizations,Fall 2024,Completed,Male,Freshman,23,2.66,4,13962.62,2719.39,2024-08-29
STU03916,Mathematics,Statistics,Fall 2024,Waitlisted,Male,Senior,25,3.62,1,13339.77,6117.25,2024-08-12
STU03917,Mathematics,Differential Equations,Fall 2023,Completed,Male,Freshman,21,3.72,2,11454.72,5481.18,2023-08-17
STU03918,Psychology,Social Psychology,Spring 2025,Waitlisted,Female,Senior,22,3.46,1,10122.14,1350.98,2025-01-22
STU03919,English,Composition,Spring 2024,Enrolled,Male,Junior,25,3.51,1,8436.32,527.66,2024-01-28
STU03920,English,Creative Writing,Fall 2024,Completed,Female,Freshman,29,2.28,4,15983.53,7137.97,2024-08-28
STU03921,Economics,Econometrics,Fall 2023,Waitlisted,Female,Sophomore,28,3.25,3,19046.19,9269.81,2023-08-31
STU03922,Biology,Ecology,Fall 2024,Completed,Male,Graduate,32,2.87,3,23616.15,1693.01,2024-08-25
STU03923,Computer Science,Databases,Fall 2023,Waitlisted,Female,Senior,26,3.41,4,13724.18,2110.12,2023-09-02
STU03924,Business Administration,Finance,Spring 2024,Enrolled,Male,Junior,24,3.63,2,23530.91,891.31,2024-01-13
STU03925,Psychology,Abnormal Psychology,Spring 2023,Dropped,Female,Sophomore,29,3.11,3,8114.94,623.61,2023-01-17
STU03926,Economics,Microeconomics,Fall 2023,Enrolled,Male,Freshman,22,2.52,2,14909.03,8165.0,2023-08-27
STU03927,Psychology,Social Psychology,Spring 2025,Waitlisted,Male,Sophomore,26,2.53,4,21797.16,8471.54,2025-01-09
STU03928,Chemistry,Physical Chemistry,Spring 2025,Enrolled,Male,Sophomore,27,2.48,3,17720.04,10059.98,2025-01-14
STU03929,Business Administration,Finance,Spring 2025,Completed,Female,Freshman,20,3.97,4,17976.52,629.86,2025-01-11
STU03930,Biology,Ecology,Spring 2024,Enrolled,Female,Freshman,23,3.58,1,18181.24,6169.15,2024-01-11
STU03931,Mathematics,Differential Equations,Spring 2025,Completed,Female,Graduate,34,3.1,3,11239.97,6214.76,2025-01-26
STU03932,Mathematics,Differential Equations,Fall 2024,Enrolled,Female,Graduate,33,2.2,3,18923.47,947.79,2024-09-02
STU03933,Physics,Relativity,Spring 2024,Enrolled,Male,Senior,20,2.67,1,18753.61,6403.95,2024-01-15
STU03934,Biology,Microbiology,Fall 2023,Enrolled,Female,Senior,23,2.55,2,18082.35,1774.59,2023-08-31
